roll_number,student_name,programme,department,batch,section,course_code,course_name,semester,academic_year,total_marks,grade,grade_point,result_status
25CSB006,Student B6,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB006,Student B6,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB006,Student B6,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB007,Student B7,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB007,Student B7,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB007,Student B7,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB007,Student B7,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB007,Student B7,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB007,Student B7,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB008,Student B8,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB008,Student B8,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB008,Student B8,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB008,Student B8,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB008,Student B8,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB008,Student B8,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB009,Student B9,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB009,Student B9,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB009,Student B9,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB009,Student B9,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB009,Student B9,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB009,Student B9,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB010,Student B10,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB010,Student B10,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB010,Student B10,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB010,Student B10,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB010,Student B10,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB010,Student B10,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB011,Student B11,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB011,Student B11,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB011,Student B11,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB011,Student B11,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB011,Student B11,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB011,Student B11,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB012,Student B12,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB012,Student B12,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB012,Student B12,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB012,Student B12,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB012,Student B12,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB012,Student B12,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB013,Student B13,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB013,Student B13,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB013,Student B13,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB013,Student B13,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB013,Student B13,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB013,Student B13,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB014,Student B14,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB014,Student B14,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB014,Student B14,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB014,Student B14,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB014,Student B14,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB014,Student B14,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB015,Student B15,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB015,Student B15,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB015,Student B15,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB015,Student B15,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB015,Student B15,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB015,Student B15,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB016,Student B16,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB016,Student B16,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB016,Student B16,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB016,Student B16,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB016,Student B16,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB016,Student B16,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB017,Student B17,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB017,Student B17,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB017,Student B17,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB017,Student B17,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB017,Student B17,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB017,Student B17,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB018,Student B18,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB018,Student B18,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB018,Student B18,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB018,Student B18,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB018,Student B18,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB018,Student B18,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB019,Student B19,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB019,Student B19,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB019,Student B19,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB019,Student B19,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB019,Student B19,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB019,Student B19,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB020,Student B20,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB020,Student B20,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB020,Student B20,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB020,Student B20,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB020,Student B20,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB020,Student B20,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB021,Student B21,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB021,Student B21,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB021,Student B21,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB021,Student B21,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB021,Student B21,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB021,Student B21,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB022,Student B22,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB022,Student B22,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB022,Student B22,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB022,Student B22,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB022,Student B22,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB022,Student B22,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB023,Student B23,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB023,Student B23,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB023,Student B23,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB023,Student B23,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB023,Student B23,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB023,Student B23,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB024,Student B24,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB024,Student B24,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB024,Student B24,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB024,Student B24,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB024,Student B24,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB024,Student B24,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB025,Student B25,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB025,Student B25,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB025,Student B25,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB025,Student B25,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB025,Student B25,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB025,Student B25,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB026,Student B26,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB026,Student B26,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB026,Student B26,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB026,Student B26,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB026,Student B26,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB026,Student B26,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB027,Student B27,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB027,Student B27,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB027,Student B27,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB027,Student B27,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB027,Student B27,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB027,Student B27,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB028,Student B28,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB028,Student B28,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB028,Student B28,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB028,Student B28,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB028,Student B28,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB028,Student B28,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB029,Student B29,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB029,Student B29,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB029,Student B29,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB029,Student B29,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB029,Student B29,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB029,Student B29,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB030,Student B30,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB030,Student B30,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB030,Student B30,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB030,Student B30,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB030,Student B30,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB030,Student B30,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB031,Student B31,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB031,Student B31,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB031,Student B31,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB031,Student B31,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB031,Student B31,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB031,Student B31,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB032,Student B32,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB032,Student B32,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB032,Student B32,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB032,Student B32,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB032,Student B32,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB032,Student B32,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB033,Student B33,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB033,Student B33,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB033,Student B33,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB033,Student B33,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB033,Student B33,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB033,Student B33,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB034,Student B34,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB034,Student B34,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB034,Student B34,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB034,Student B34,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB034,Student B34,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB034,Student B34,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB035,Student B35,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB035,Student B35,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB035,Student B35,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB035,Student B35,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB035,Student B35,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB035,Student B35,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB036,Student B36,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB036,Student B36,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB036,Student B36,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
